"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/16/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 6,756 Crashes containing 14,925 Units and 16,139 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2020 or 2021 or 2022 or 2023 or 2024 or 2025"
"County Is Equal To HARRIS"
"Crash Severity Is In A - SUSPECTED SERIOUS INJURY or B - SUSPECTED MINOR INJURY or C - POSSIBLE INJURY or K - FATAL INJURY"
"Unit Description Is In 4 - PEDESTRIAN"
"TxDOT Reportable Flag Is True "


"Crash ID","Active School Zone Flag","At Intersection Flag","Bridge Detail","City","Contributing Factors","Crash Date","Crash Month","Crash Severity","Crash Time","Crash Year","DA","Day of Week","Hour of Day","Intersecting Road Speed Limit","Intersection Related","Latitude","Left Curb Type","Left Shoulder Type","Left Shoulder Use","Light Condition","Longitude","Number of Lanes","Object Struck","Population Group","Right Curb Type","Right of Way Usual Width","Right Shoulder Type","Right Shoulder Use","Road Base Type","Section","Section 2","Speed Limit","Street Name","Street Number","Surface Width","TxDOT Reportable Flag","Weather Condition"
"17510836","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;OTHER (EXPLAIN IN NARRATIVE)","2020-01-11","1","A - SUSPECTED SERIOUS INJURY","2026","2020","5E","SATURDAY","20:00 - 20:59","-1","INTERSECTION RELATED","29.97370856","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.65659335","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","DAVENPORT MANOR DR","NO DATA","No Data","Yes","1 - CLEAR"
"17511723","NO","false","NOT APPLICABLE","HOUSTON","PASSED IN NO PASSING LANE","2020-01-11","1","A - SUSPECTED SERIOUS INJURY","2209","2020","20","SATURDAY","22:00 - 22:59","-1","NON INTERSECTION","29.79730691","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.33612582","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","LINN ST","4000","No Data","Yes","1 - CLEAR"
"17513294","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2020-01-11","1","B - SUSPECTED MINOR INJURY","1731","2020","40","SATURDAY","17:00 - 17:59","-1","NON INTERSECTION","29.64723742","No Data","No Data","No Data","1 - DAYLIGHT","-95.50839306","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","FONDREN RD","NO DATA","No Data","Yes","1 - CLEAR"
"17520914","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-11","1","A - SUSPECTED SERIOUS INJURY","1912","2020","50","SATURDAY","19:00 - 19:59","-1","NON INTERSECTION","29.67419884","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.56891947","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BISSONNET ST","10812","No Data","Yes","1 - CLEAR"
"17525309","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-11","1","B - SUSPECTED MINOR INJURY","0212","2020","20","SATURDAY","02:00 - 02:59","-1","NON INTERSECTION","29.7480948","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.39123158","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","FAIRVIEW ST","1008","No Data","Yes","3 - RAIN"
"17531681","NO","false","NOT APPLICABLE","HOUSTON","UNDER INFLUENCE - ALCOHOL","2020-01-11","1","A - SUSPECTED SERIOUS INJURY","1909","2020","30","SATURDAY","19:00 - 19:59","-1","INTERSECTION RELATED","29.74826592","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.40215308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","DUNLAVY ST","1986","No Data","Yes","1 - CLEAR"
"17513695","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO CONTROL SPEED","2020-01-12","1","C - POSSIBLE INJURY","1935","2020","2T","SUNDAY","19:00 - 19:59","-1","NON INTERSECTION","29.96574306","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","6 - DUSK","-95.41914981","10","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","5","No Data","45","IH0045","NO DATA","148","Yes","3 - RAIN"
"17515630","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","DISABLED IN TRAFFIC LANE;FAILED TO DRIVE IN SINGLE LANE;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - DRUG","2020-01-12","1","K - FATAL INJURY","0250","2020","NO DATA","SUNDAY","02:00 - 02:59","-1","NON INTERSECTION","29.8878155","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.31989294","10","NOT APPLICABLE","RURAL","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","7","No Data","50","IH0069","NO DATA","96","Yes","1 - CLEAR"
"17523038","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","OTHER (EXPLAIN IN NARRATIVE)","2020-01-12","1","B - SUSPECTED MINOR INJURY","1549","2020","4T","SUNDAY","15:00 - 15:59","-1","INTERSECTION","29.91705503","No Data","No Data","No Data","1 - DAYLIGHT","-95.69001825","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","LAKECREST VIEW DR","17899","No Data","Yes","1 - CLEAR"
"17525336","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","NONE","2020-01-12","1","B - SUSPECTED MINOR INJURY","0012","2020","1N","SUNDAY","00:00 - 00:59","-1","NON INTERSECTION","30.02838949","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.43299883","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","HOLLOW TREE LN","83","No Data","Yes","1 - CLEAR"
"17510496","NO","true","NOT APPLICABLE","PASADENA","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2020-01-13","1","B - SUSPECTED MINOR INJURY","0755","2020","NO DATA","MONDAY","07:00 - 07:59","-1","INTERSECTION RELATED","29.67762481","No Data","No Data","No Data","1 - DAYLIGHT","-95.19812314","No Data","NOT APPLICABLE","100,000 - 249,999 POP","No Data","No Data","No Data","No Data","No Data","No Data","No Data","-1","LAFFERTY RD","2299","No Data","Yes","3 - RAIN"
"17511624","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","2020-01-13","1","A - SUSPECTED SERIOUS INJURY","0720","2020","NO DATA","MONDAY","07:00 - 07:59","-1","DRIVEWAY ACCESS","29.72015138","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.47621746","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","GLENMONT DR","5484","No Data","Yes","3 - RAIN"
"17521510","NO","true","NOT APPLICABLE","HOUSTON","DISABLED IN TRAFFIC LANE","2020-01-13","1","C - POSSIBLE INJURY","0630","2020","60","MONDAY","06:00 - 06:59","-1","INTERSECTION RELATED","29.69117482","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.53532305","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","S GESSNER DR","NO DATA","No Data","Yes","3 - RAIN"
"17514409","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","UNSAFE SPEED","2020-01-14","1","C - POSSIBLE INJURY","1500","2020","4E","TUESDAY","15:00 - 15:59","-1","NON INTERSECTION","29.87009289","No Data","No Data","No Data","1 - DAYLIGHT","-95.72493159","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","PATRIOT PARK LN","20719","No Data","Yes","1 - CLEAR"
"17516882","NO","false","NOT APPLICABLE","HOUSTON","DISTRACTION IN VEHICLE","2020-01-14","1","C - POSSIBLE INJURY","1410","2020","20","TUESDAY","14:00 - 14:59","-1","INTERSECTION","29.62248224","No Data","No Data","No Data","1 - DAYLIGHT","-95.43525377","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","BATHURST DR","14122","No Data","Yes","3 - RAIN"
"17519025","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2020-01-14","1","C - POSSIBLE INJURY","1410","2020","20","TUESDAY","14:00 - 14:59","-1","NON INTERSECTION","29.66714275","No Data","No Data","No Data","1 - DAYLIGHT","-95.31343647","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BELLFORT ST","NO DATA","No Data","Yes","1 - CLEAR"
"17525246","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO DRIVE IN SINGLE LANE","2020-01-14","1","A - SUSPECTED SERIOUS INJURY","1841","2020","20","TUESDAY","18:00 - 18:59","-1","NON INTERSECTION","29.68781603","No Data","No Data","No Data","99 - UNKNOWN","-95.36948251","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","CORDER ST","3620","No Data","Yes","99 - UNKNOWN"
"17515867","NO","true","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION","2020-01-15","1","B - SUSPECTED MINOR INJURY","0700","2020","10","WEDNESDAY","07:00 - 07:59","-1","INTERSECTION RELATED","29.7500148","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.37170309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","TRAVIS ST","2009","No Data","Yes","3 - RAIN"
"17516071","NO","false","NOT APPLICABLE","SOUTH HOUSTON","NONE","2020-01-15","1","C - POSSIBLE INJURY","1959","2020","NO DATA","WEDNESDAY","19:00 - 19:59","-1","NON INTERSECTION","29.66450482","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.22535974","No Data","NOT APPLICABLE","10,000 - 24,999 POP","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","SPENCER HWY","512","No Data","Yes","1 - CLEAR"
"17516902","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-15","1","C - POSSIBLE INJURY","1840","2020","40","WEDNESDAY","18:00 - 18:59","-1","NON INTERSECTION","29.96121304","NONE","CONCRETE SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.5478375","7","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","CONCRETE SURFACE (PAVED)","EMERGENCY ONLY","No Data","3","No Data","45","SH0249","NO DATA","116","Yes","2 - CLOUDY"
"17523261","NO","false","NOT APPLICABLE","FRIENDSWOOD","CHANGED LANE WHEN UNSAFE; DISABLED IN TRAFFIC LANE","2020-01-15","1","A - SUSPECTED SERIOUS INJURY","1046","2020","NO DATA","WEDNESDAY","10:00 - 10:59","-1","NON INTERSECTION","29.52106168","NONE","BITUMINOUS SURFACE (PAVED)","BICYCLE","1 - DAYLIGHT","-95.17355476","6","NOT APPLICABLE","25,000 - 49,999 POP","NONE","No Data","BITUMINOUS SURFACE (PAVED)","BICYCLE","No Data","1","No Data","45","FM0528","4013","82","Yes","1 - CLEAR"
"17523063","NO","true","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION","2020-01-16","1","C - POSSIBLE INJURY","1845","2020","10","THURSDAY","18:00 - 18:59","-1","INTERSECTION RELATED","29.7600048","No Data","No Data","No Data","1 - DAYLIGHT","-95.36634309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","RUSK ST","699","No Data","Yes","1 - CLEAR"
"17523327","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-16","1","C - POSSIBLE INJURY","1220","2020","40","THURSDAY","12:00 - 12:59","-1","DRIVEWAY ACCESS","29.58287529","No Data","No Data","No Data","1 - DAYLIGHT","-95.20963851","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","ASTORIA BLVD","NO DATA","No Data","Yes","2 - CLOUDY"
"17522293","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-17","1","B - SUSPECTED MINOR INJURY","1600","2020","40","FRIDAY","16:00 - 16:59","-1","NON INTERSECTION","29.68230916","No Data","No Data","No Data","1 - DAYLIGHT","-95.42370218","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","WESTRIDGE ST","2996","No Data","Yes","2 - CLOUDY"
"17529921","NO","true","NOT APPLICABLE","HOUSTON","UNDER INFLUENCE - DRUG","2020-01-17","1","C - POSSIBLE INJURY","2332","2020","50","FRIDAY","23:00 - 23:59","-1","INTERSECTION RELATED","29.72123481","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.35200309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","SCOTT ST","NO DATA","No Data","Yes","2 - CLOUDY"
"17535696","NO","true","NOT APPLICABLE","HOUSTON","BACKED WITHOUT SAFETY","2020-01-17","1","C - POSSIBLE INJURY","1700","2020","60","FRIDAY","17:00 - 17:59","-1","INTERSECTION","29.80494479","No Data","No Data","No Data","1 - DAYLIGHT","-95.43553307","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BROOKTREE DR","NO DATA","No Data","Yes","2 - CLOUDY"
"17521249","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","2020-01-18","1","C - POSSIBLE INJURY","1824","2020","40","SATURDAY","18:00 - 18:59","-1","NON INTERSECTION","29.65590483","No Data","No Data","No Data","1 - DAYLIGHT","-95.51119828","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","W BELLFORT ST","NO DATA","No Data","Yes","1 - CLEAR"
"17522925","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-18","1","C - POSSIBLE INJURY","2005","2020","30","SATURDAY","20:00 - 20:59","-1","NON INTERSECTION","29.72796778","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.50124994","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","HILLCROFT ST","NO DATA","No Data","Yes","1 - CLEAR"
"17526983","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO CONTROL SPEED;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2020-01-18","1","B - SUSPECTED MINOR INJURY","1907","2020","10","SATURDAY","19:00 - 19:59","-1","NON INTERSECTION","29.8425904","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.3844417","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","AIRLINE DR","NO DATA","No Data","Yes","2 - CLOUDY"
"17534030","NO","true","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2020-01-18","1","A - SUSPECTED SERIOUS INJURY","0011","2020","10","SATURDAY","00:00 - 00:59","-1","INTERSECTION","29.84841478","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.3022131","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","TIDWELL RD","6698","No Data","Yes","1 - CLEAR"
"17538101","NO","false","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION","2020-01-18","1","C - POSSIBLE INJURY","0040","2020","30","SATURDAY","00:00 - 00:59","-1","NON INTERSECTION","29.73296481","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.49089766","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","FAIRDALE LN","6227","No Data","Yes","1 - CLEAR"
"17535720","NO","true","NOT APPLICABLE","HOUSTON","DISREGARD STOP SIGN OR LIGHT;FAILED TO CONTROL SPEED;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2020-01-19","1","C - POSSIBLE INJURY","1811","2020","60","SUNDAY","18:00 - 18:59","-1","INTERSECTION RELATED","29.69264482","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.53024305","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BEECHNUT ST","NO DATA","No Data","Yes","1 - CLEAR"
"17522891","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO CONTROL SPEED","2020-01-20","1","A - SUSPECTED SERIOUS INJURY","0040","2020","10","MONDAY","00:00 - 00:59","-1","NON INTERSECTION","29.75003739","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.3716852","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","TRAVIS ST","2006","No Data","Yes","1 - CLEAR"
"17524695","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-20","1","C - POSSIBLE INJURY","2037","2020","20","MONDAY","20:00 - 20:59","-1","INTERSECTION RELATED","29.66901465","CURB-SURFACE DRAINAGE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.35568202","4","NOT APPLICABLE","250,000 POP AND OVER","CURB-SURFACE DRAINAGE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","1","No Data","40","FM0865","NO DATA","48","Yes","1 - CLEAR"
"17527233","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2020-01-20","1","C - POSSIBLE INJURY","1542","2020","80","MONDAY","15:00 - 15:59","-1","INTERSECTION RELATED","29.71145481","No Data","No Data","No Data","1 - DAYLIGHT","-95.40093308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","MAIN ST","6499","No Data","Yes","1 - CLEAR"
"17530261","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION","2020-01-20","1","C - POSSIBLE INJURY","1700","2020","30","MONDAY","17:00 - 17:59","-1","INTERSECTION","29.66541482","No Data","No Data","No Data","1 - DAYLIGHT","-95.3372831","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","MARTIN LUTHER KING BLVD","NO DATA","No Data","Yes","1 - CLEAR"
"17560161","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","DRIVER INATTENTION;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-20","1","B - SUSPECTED MINOR INJURY","0610","2020","4T","MONDAY","06:00 - 06:59","-1","NON INTERSECTION","29.70619","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.63439302","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","HOWELL SUGAR LAND RD","6699","No Data","Yes","1 - CLEAR"
"17531132","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-21","1","A - SUSPECTED SERIOUS INJURY","1515","2020","20","TUESDAY","15:00 - 15:59","-1","INTERSECTION RELATED","29.65252621","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","1 - DAYLIGHT","-95.25143442","9","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","3","No Data","35","IH0045","NO DATA","76","Yes","1 - CLEAR"
"17539739","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;OTHER (EXPLAIN IN NARRATIVE)","2020-01-21","1","B - SUSPECTED MINOR INJURY","1935","2020","2E","TUESDAY","19:00 - 19:59","-1","INTERSECTION RELATED","29.88487478","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.35500309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","ALDINE WESTFIELD RD","11898","No Data","Yes","1 - CLEAR"
"17545557","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-21","1","C - POSSIBLE INJURY","1955","2020","40","TUESDAY","19:00 - 19:59","-1","NON INTERSECTION","29.74749745","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.3711253","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","FANNIN ST","2194","No Data","Yes","1 - CLEAR"
"17549948","NO","false","NOT APPLICABLE","HOUSTON","DISABLED IN TRAFFIC LANE;OTHER (EXPLAIN IN NARRATIVE)","2020-01-21","1","A - SUSPECTED SERIOUS INJURY","2345","2020","40","TUESDAY","23:00 - 23:59","-1","NON INTERSECTION","29.77037871","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.21701114","8","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","1","No Data","65","IH0010","NO DATA","96","Yes","1 - CLEAR"
"17529158","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2020-01-22","1","C - POSSIBLE INJURY","1030","2020","40","WEDNESDAY","10:00 - 10:59","-1","NON INTERSECTION","29.84411379","CURB-SURFACE DRAINAGE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","1 - DAYLIGHT","-95.41099978","6","NOT APPLICABLE","250,000 POP AND OVER","CURB-SURFACE DRAINAGE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","6","No Data","35","SS0261","5400","120","Yes","3 - RAIN"
"17531650","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-22","1","C - POSSIBLE INJURY","1513","2020","20","WEDNESDAY","15:00 - 15:59","-1","NON INTERSECTION","29.67234481","No Data","No Data","No Data","1 - DAYLIGHT","-95.27721312","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BROADWAY ST","8300","No Data","Yes","2 - CLOUDY"
"17532373","NO","false","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION;FAILED TO CONTROL SPEED;FAULTY EVASIVE ACTION;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2020-01-22","1","A - SUSPECTED SERIOUS INJURY","2155","2020","50","WEDNESDAY","21:00 - 21:59","-1","NON INTERSECTION","29.95219747","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.29603157","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","GREENS RD","6154","No Data","Yes","3 - RAIN"
"17530460","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - ALCOHOL","2020-01-23","1","K - FATAL INJURY","0540","2020","NO DATA","THURSDAY","05:00 - 05:59","-1","NON INTERSECTION","29.90103859","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.48054305","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","ANTOINE DR","NO DATA","No Data","Yes","3 - RAIN"
"18078539","NO","false","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION","2020-01-23","1","C - POSSIBLE INJURY","1518","2020","50","THURSDAY","15:00 - 15:59","-1","NON INTERSECTION","29.92163482","No Data","No Data","No Data","1 - DAYLIGHT","-95.41039408","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","W DYNA DR","160","No Data","Yes","1 - CLEAR"
"17544928","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2020-01-24","1","C - POSSIBLE INJURY","0813","2020","50","FRIDAY","08:00 - 08:59","-1","INTERSECTION RELATED","29.83755479","No Data","No Data","No Data","1 - DAYLIGHT","-95.37149308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BAUMAN RD","8498","No Data","Yes","1 - CLEAR"
