Crash ID,Active School Zone Flag,At Intersection Flag,Bridge Detail,City,Contributing Factors,Crash Date,Crash Month,Crash Severity,Crash Time,Crash Year,DA,Day of Week,Hour of Day,Intersecting Road Speed Limit,Intersection Related,Latitude,Left Curb Type,Left Shoulder Type,Left Shoulder Use,Light Condition,Longitude,Number of Lanes,Object Struck,Population Group,Right Curb Type,Right of Way Usual Width,Right Shoulder Type,Right Shoulder Use,Road Base Type,Section,Section 2,Speed Limit,Street Name,Street Number,Surface Width,TxDOT Reportable Flag,Weather Condition
17592173,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,2/27/20,2,C - POSSIBLE INJURY,1045,2020,80,THURSDAY,10:00 - 10:59,-1,INTERSECTION RELATED,29.72150481,No Data,No Data,No Data,1 - DAYLIGHT,-95.40649308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,HAZARD ST,5499,No Data,Yes,1 - CLEAR
17620812,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DISREGARD STOP SIGN OR LIGHT,2/27/20,2,C - POSSIBLE INJURY,1709,2020,4E,THURSDAY,17:00 - 17:59,-1,INTERSECTION,29.85141479,No Data,No Data,No Data,1 - DAYLIGHT,-95.708493,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,20,LATTA PLANTATION DR,5500,No Data,Yes,1 - CLEAR
17597544,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,2/28/20,2,B - SUSPECTED MINOR INJURY,1620,2020,20,FRIDAY,16:00 - 16:59,-1,INTERSECTION,29.7576948,No Data,No Data,No Data,1 - DAYLIGHT,-95.38222309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,W DALLAS ST,NO DATA,No Data,Yes,1 - CLEAR
17595040,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,2/29/20,2,C - POSSIBLE INJURY,1350,2020,10,SATURDAY,13:00 - 13:59,-1,INTERSECTION RELATED,29.67502483,No Data,No Data,No Data,1 - DAYLIGHT,-95.55365304,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,WOODFAIR DR,NO DATA,No Data,Yes,1 - CLEAR
17616386,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,HAD BEEN DRINKING,3/1/20,3,B - SUSPECTED MINOR INJURY,1600,2020,2E,SUNDAY,16:00 - 16:59,-1,NON INTERSECTION,29.90285381,No Data,No Data,No Data,1 - DAYLIGHT,-95.3174071,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,ALDINE MAIL RD,4948,No Data,Yes,1 - CLEAR
17606637,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE;FAULTY EVASIVE ACTION;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,3/2/20,3,B - SUSPECTED MINOR INJURY,1525,2020,SB,MONDAY,15:00 - 15:59,-1,NON INTERSECTION,29.76695577,No Data,No Data,No Data,1 - DAYLIGHT,-95.61235671,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,CINDYWOOD DR,14767,No Data,Yes,1 - CLEAR
17602098,NO,TRUE,NOT APPLICABLE,HOUSTON,TURNED IMPROPERLY - CUT CORNER ON LEFT,3/3/20,3,C - POSSIBLE INJURY,1941,2020,10,TUESDAY,19:00 - 19:59,-1,INTERSECTION,29.7369748,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.30179311,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,AVENUE C,7001,No Data,Yes,1 - CLEAR
17608357,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO STOP AT PROPER PLACE,3/4/20,3,C - POSSIBLE INJURY,1534,2020,30,WEDNESDAY,15:00 - 15:59,-1,NON INTERSECTION,29.82704479,No Data,No Data,No Data,1 - DAYLIGHT,-95.28453311,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,SAFEBUY ST,NO DATA,No Data,Yes,2 - CLOUDY
17615957,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;WRONG WAY - ONE WAY ROAD,3/4/20,3,B - SUSPECTED MINOR INJURY,1432,2020,NO DATA,WEDNESDAY,14:00 - 14:59,-1,DRIVEWAY ACCESS,29.92660891,No Data,No Data,No Data,1 - DAYLIGHT,-95.72837299,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,FRY RD,NO DATA,No Data,Yes,1 - CLEAR
17626877,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,NONE,3/5/20,3,B - SUSPECTED MINOR INJURY,1720,2020,NO DATA,THURSDAY,17:00 - 17:59,-1,INTERSECTION,30.13814237,No Data,No Data,No Data,1 - DAYLIGHT,-95.53152855,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,CREEKSIDE GREEN DR,5802,No Data,Yes,1 - CLEAR
17607361,NO,FALSE,NOT APPLICABLE,HOUSTON,WRONG SIDE - NOT PASSING,3/6/20,3,C - POSSIBLE INJURY,1942,2020,10,FRIDAY,19:00 - 19:59,-1,DRIVEWAY ACCESS,29.73699945,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.54364438,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,ELMSIDE DR,2701,No Data,Yes,1 - CLEAR
17608043,NO,FALSE,NOT APPLICABLE,JERSEY VILLAGE,FAILED TO PASS TO LEFT SAFELY,3/6/20,3,C - POSSIBLE INJURY,600,2020,5D,FRIDAY,06:00 - 06:59,-1,NON INTERSECTION,29.87352636,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,"3 - DARK, LIGHTED",-95.55568568,6,NOT APPLICABLE,"5,000 - 9,999 POP",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,9,No Data,50,US0290,NO DATA,80,Yes,2 - CLOUDY
17615249,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,3/6/20,3,B - SUSPECTED MINOR INJURY,2100,2020,40,FRIDAY,21:00 - 21:59,-1,NON INTERSECTION,29.6323014,CURB-SURFACE DRAINAGE ONLY,NONE (UNPAVED),NO DESIGNATED USE,"3 - DARK, LIGHTED",-95.35571235,4,NOT APPLICABLE,"250,000 POP AND OVER",CURB-SURFACE DRAINAGE ONLY,No Data,NONE (UNPAVED),NO DESIGNATED USE,No Data,1,No Data,35,FM0865,NO DATA,48,Yes,1 - CLEAR
17640628,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO PASS TO LEFT SAFELY,3/6/20,3,B - SUSPECTED MINOR INJURY,2220,2020,1N,FRIDAY,22:00 - 22:59,-1,NON INTERSECTION,30.06415185,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.43996812,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,LOUETTA RD,1673,No Data,Yes,1 - CLEAR
17610900,NO,FALSE,NOT APPLICABLE,HOUSTON,DISREGARD STOP AND GO SIGNAL,3/8/20,3,B - SUSPECTED MINOR INJURY,1554,2020,30,SUNDAY,15:00 - 15:59,-1,NON INTERSECTION,29.8616303,No Data,No Data,No Data,1 - DAYLIGHT,-95.47349291,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,ANTOINE DR,NO DATA,No Data,Yes,1 - CLEAR
17611799,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,3/8/20,3,B - SUSPECTED MINOR INJURY,1122,2020,10,SUNDAY,11:00 - 11:59,-1,INTERSECTION,29.83236479,No Data,No Data,No Data,1 - DAYLIGHT,-95.46298306,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,W 43RD ST,4901,No Data,Yes,1 - CLEAR
17613132,NO,TRUE,NOT APPLICABLE,HOUSTON,ILL (EXPLAIN IN NARRATIVE),3/8/20,3,B - SUSPECTED MINOR INJURY,1540,2020,40,SUNDAY,15:00 - 15:59,-1,INTERSECTION RELATED,29.63049508,NONE,EARTH-WITH OR WITHOUT TURF (UNPAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.50765505,6,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,STABILIZED-SURFACED WITH FLEX (UNPAVED),EMERGENCY ONLY,No Data,9,No Data,35,UA0090,NO DATA,76,Yes,1 - CLEAR
17616382,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,3/10/20,3,A - SUSPECTED SERIOUS INJURY,1630,2020,2E,TUESDAY,16:00 - 16:59,-1,INTERSECTION RELATED,29.99848499,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.17833707,4,NOT APPLICABLE,RURAL,NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,3,No Data,45,FM1960,NO DATA,55,Yes,3 - RAIN
17625266,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TURN ON RED,3/10/20,3,B - SUSPECTED MINOR INJURY,1816,2020,30,TUESDAY,18:00 - 18:59,-1,INTERSECTION RELATED,29.81726479,No Data,No Data,No Data,1 - DAYLIGHT,-95.44425307,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,E T C JESTER BLVD,NO DATA,No Data,Yes,2 - CLOUDY
17631634,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,3/10/20,3,B - SUSPECTED MINOR INJURY,800,2020,1D,TUESDAY,08:00 - 08:59,-1,INTERSECTION,30.02135362,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.42888378,9,NOT APPLICABLE,RURAL,NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,5,No Data,45,IH0045,NO DATA,88,Yes,2 - CLOUDY
17636967,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,3/11/20,3,C - POSSIBLE INJURY,927,2020,NO DATA,WEDNESDAY,09:00 - 09:59,-1,INTERSECTION RELATED,29.69255482,No Data,No Data,No Data,1 - DAYLIGHT,-95.58772304,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,S KIRKWOOD RD,NO DATA,No Data,Yes,1 - CLEAR
17652962,NO,TRUE,NOT APPLICABLE,HOUSTON,PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,3/11/20,3,B - SUSPECTED MINOR INJURY,2224,2020,20,WEDNESDAY,22:00 - 22:59,-1,INTERSECTION,29.68527481,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.29040311,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,PARK PLACE BLVD,7598,No Data,Yes,1 - CLEAR
17623027,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,3/12/20,3,A - SUSPECTED SERIOUS INJURY,1452,2020,30,THURSDAY,14:00 - 14:59,-1,INTERSECTION,29.75045106,No Data,No Data,No Data,1 - DAYLIGHT,-95.35232067,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,WALKER ST,2408,No Data,Yes,1 - CLEAR
17622850,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO PASS TO RIGHT SAFELY,3/15/20,3,A - SUSPECTED SERIOUS INJURY,1645,2020,1E,SUNDAY,16:00 - 16:59,-1,NON INTERSECTION,29.95826582,No Data,No Data,No Data,1 - DAYLIGHT,-95.47501006,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,N CAMDEN PKWY,2334,No Data,Yes,1 - CLEAR
17630463,NO,FALSE,NOT APPLICABLE,HOUSTON,HAD BEEN DRINKING; TURNED IMPROPERLY - WRONG LANE; TURNED WHEN UNSAFE,3/15/20,3,K - FATAL INJURY,2207,2020,NO DATA,SUNDAY,22:00 - 22:59,-1,NON INTERSECTION,30.00498965,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,"2 - DARK, NOT LIGHTED",-95.29116013,6,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,3,No Data,50,FM1960,NO DATA,72,Yes,1 - CLEAR
17627636,NO,TRUE,NOT APPLICABLE,PASADENA,NONE,3/17/20,3,B - SUSPECTED MINOR INJURY,2046,2020,NO DATA,TUESDAY,20:00 - 20:59,-1,INTERSECTION RELATED,29.65872482,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.20709313,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,KNOX ST,3499,No Data,Yes,1 - CLEAR
17636294,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;OTHER (EXPLAIN IN NARRATIVE),3/17/20,3,B - SUSPECTED MINOR INJURY,943,2020,NO DATA,TUESDAY,09:00 - 09:59,-1,INTERSECTION RELATED,29.70629481,No Data,No Data,No Data,1 - DAYLIGHT,-95.39577308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,-1,HOLCOMBE BLVD,1599,No Data,Yes,1 - CLEAR
17636459,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,3/19/20,3,C - POSSIBLE INJURY,1032,2020,NO DATA,THURSDAY,10:00 - 10:59,-1,INTERSECTION RELATED,29.5833095,No Data,No Data,No Data,1 - DAYLIGHT,-95.14680441,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,DANFORTH DR,NO DATA,No Data,Yes,1 - CLEAR
17639377,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION; FAILED TO DRIVE IN SINGLE LANE,3/20/20,3,C - POSSIBLE INJURY,1645,2020,10,FRIDAY,16:00 - 16:59,-1,DRIVEWAY ACCESS,29.62755482,No Data,No Data,No Data,1 - DAYLIGHT,-95.23408006,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,ALMEDA GENOA RD,NO DATA,No Data,Yes,2 - CLOUDY
17644960,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,3/21/20,3,B - SUSPECTED MINOR INJURY,1323,2020,1D,SATURDAY,13:00 - 13:59,-1,INTERSECTION RELATED,30.06731014,No Data,No Data,No Data,1 - DAYLIGHT,-95.57097375,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,25,SWEET OLIVE WAY,9910,No Data,Yes,1 - CLEAR
17638498,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;WRONG WAY - ONE WAY ROAD,3/23/20,3,C - POSSIBLE INJURY,1220,2020,10,MONDAY,12:00 - 12:59,-1,INTERSECTION RELATED,29.82478479,No Data,No Data,No Data,1 - DAYLIGHT,-95.46223306,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,MANGUM RD,3822,No Data,Yes,1 - CLEAR
17646306,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,3/23/20,3,B - SUSPECTED MINOR INJURY,930,2020,20,MONDAY,09:00 - 09:59,-1,INTERSECTION RELATED,29.69177482,No Data,No Data,No Data,1 - DAYLIGHT,-95.58770304,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,S KIRKWOOD RD,NO DATA,No Data,Yes,99 - UNKNOWN
17640241,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),3/24/20,3,B - SUSPECTED MINOR INJURY,1220,2020,60,TUESDAY,12:00 - 12:59,-1,INTERSECTION RELATED,29.56775934,No Data,No Data,No Data,1 - DAYLIGHT,-95.13245692,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,EL CAMINO REAL,NO DATA,No Data,Yes,1 - CLEAR
17652285,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO PASS TO LEFT SAFELY; FAILED TO PASS TO RIGHT SAFELY,3/24/20,3,B - SUSPECTED MINOR INJURY,938,2020,20,TUESDAY,09:00 - 09:59,-1,INTERSECTION RELATED,29.8517322,No Data,No Data,No Data,1 - DAYLIGHT,-95.40308308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,YALE ST,NO DATA,No Data,Yes,1 - CLEAR
17642926,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;OTHER (EXPLAIN IN NARRATIVE),3/25/20,3,K - FATAL INJURY,1854,2020,NO DATA,WEDNESDAY,18:00 - 18:59,-1,INTERSECTION RELATED,29.8458048,No Data,No Data,No Data,1 - DAYLIGHT,-95.719183,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,KIETH HARROW BLVD,NO DATA,No Data,Yes,1 - CLEAR
17644318,NO,TRUE,NOT APPLICABLE,HOUSTON,DISREGARD STOP SIGN OR LIGHT,3/28/20,3,B - SUSPECTED MINOR INJURY,255,2020,10,SATURDAY,02:00 - 02:59,-1,INTERSECTION RELATED,29.70538482,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.49087306,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,ASHCROFT DR,NO DATA,No Data,Yes,1 - CLEAR
17643994,NO,FALSE,NOT APPLICABLE,HUMBLE,DISREGARD STOP AND GO SIGNAL,3/30/20,3,A - SUSPECTED SERIOUS INJURY,1036,2020,NO DATA,MONDAY,10:00 - 10:59,-1,DRIVEWAY ACCESS,30.01918157,No Data,No Data,No Data,1 - DAYLIGHT,-95.2658329,No Data,NOT APPLICABLE,"10,000 - 24,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,W TOWNSEN BLVD,NO DATA,No Data,Yes,2 - CLOUDY
17656903,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,3/30/20,3,A - SUSPECTED SERIOUS INJURY,2140,2020,1N,MONDAY,21:00 - 21:59,-1,NON INTERSECTION,29.9753544,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.48887253,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,VETERANS MEMORIAL DR,12896,No Data,Yes,1 - CLEAR
17649596,NO,TRUE,NOT APPLICABLE,HOUSTON,DISREGARD STOP AND GO SIGNAL,3/31/20,3,C - POSSIBLE INJURY,1700,2020,50,TUESDAY,17:00 - 17:59,-1,INTERSECTION RELATED,29.73258481,No Data,No Data,No Data,1 - DAYLIGHT,-95.44156307,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,RICHMOND AVE,NO DATA,No Data,Yes,1 - CLEAR
17653881,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,3/31/20,3,C - POSSIBLE INJURY,1145,2020,30,TUESDAY,11:00 - 11:59,-1,NON INTERSECTION,29.7815448,No Data,No Data,No Data,1 - DAYLIGHT,-95.39182309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,WHITE OAK DR,3200,No Data,Yes,1 - CLEAR
17663589,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,3/31/20,3,B - SUSPECTED MINOR INJURY,1700,2020,1T,TUESDAY,17:00 - 17:59,-1,NON INTERSECTION,29.9115471,No Data,No Data,No Data,1 - DAYLIGHT,-95.43821835,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,20,SHARPTON DR,10055,No Data,Yes,1 - CLEAR
17646368,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,4/1/20,4,C - POSSIBLE INJURY,1405,2020,30,WEDNESDAY,14:00 - 14:59,-1,INTERSECTION RELATED,29.65876895,No Data,No Data,No Data,1 - DAYLIGHT,-95.3430931,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,ROCKFORD DR,8568,No Data,Yes,1 - CLEAR
17646561,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - TURN ON RED;OTHER (EXPLAIN IN NARRATIVE),4/1/20,4,C - POSSIBLE INJURY,1824,2020,4T,WEDNESDAY,18:00 - 18:59,-1,INTERSECTION,29.83128156,No Data,No Data,No Data,1 - DAYLIGHT,-95.7295733,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,WESTFIELD VILLAGE DR,NO DATA,No Data,Yes,1 - CLEAR
17646954,NO,TRUE,NOT APPLICABLE,PASADENA,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,4/2/20,4,B - SUSPECTED MINOR INJURY,816,2020,NO DATA,THURSDAY,08:00 - 08:59,-1,INTERSECTION,29.67609481,No Data,No Data,No Data,1 - DAYLIGHT,-95.15471315,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,-1,OLEANDER DR,2499,No Data,Yes,2 - CLOUDY
17652452,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DRIVER INATTENTION,4/2/20,4,B - SUSPECTED MINOR INJURY,1338,2020,NO DATA,THURSDAY,13:00 - 13:59,-1,INTERSECTION,29.8402648,No Data,No Data,No Data,1 - DAYLIGHT,-95.78274298,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,N VENTANA PKWY,NO DATA,No Data,Yes,2 - CLOUDY
17647490,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,4/3/20,4,B - SUSPECTED MINOR INJURY,1735,2020,20,FRIDAY,17:00 - 17:59,-1,INTERSECTION,29.73679697,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.45897506,7,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,17,No Data,45,IH0610,NO DATA,96,Yes,2 - CLOUDY
17650464,NO,TRUE,NOT APPLICABLE,LA PORTE,DISREGARD STOP AND GO SIGNAL;OTHER (EXPLAIN IN NARRATIVE),4/5/20,4,K - FATAL INJURY,1518,2020,NO DATA,SUNDAY,15:00 - 15:59,-1,INTERSECTION,29.65181481,No Data,No Data,No Data,1 - DAYLIGHT,-95.07875317,No Data,OVERTURNED,"25,000 - 49,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,55,W FAIRMONT PKWY,NO DATA,No Data,Yes,1 - CLEAR
17652748,NO,TRUE,NOT APPLICABLE,HOUSTON,PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,4/7/20,4,C - POSSIBLE INJURY,1837,2020,40,TUESDAY,18:00 - 18:59,-1,INTERSECTION RELATED,29.7453048,No Data,No Data,No Data,1 - DAYLIGHT,-95.37159309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,MCILHENNY ST,1201,No Data,Yes,1 - CLEAR
17660232,NO,TRUE,NOT APPLICABLE,HOUSTON,DISREGARD STOP SIGN OR LIGHT,4/7/20,4,C - POSSIBLE INJURY,2304,2020,10,TUESDAY,23:00 - 23:59,-1,INTERSECTION RELATED,29.70726482,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.49320306,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,HILLCROFT ST,NO DATA,No Data,Yes,2 - CLOUDY
17660878,NO,TRUE,NOT APPLICABLE,JERSEY VILLAGE,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,4/7/20,4,C - POSSIBLE INJURY,1320,2020,NO DATA,TUESDAY,13:00 - 13:59,-1,INTERSECTION RELATED,29.88841478,No Data,No Data,No Data,1 - DAYLIGHT,-95.57401303,No Data,NOT APPLICABLE,"5,000 - 9,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,25,RIO GRANDE ST,8028,No Data,Yes,1 - CLEAR
17673978,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,TURNED IMPROPERLY - WIDE RIGHT,4/8/20,4,A - SUSPECTED SERIOUS INJURY,1705,2020,NO DATA,WEDNESDAY,17:00 - 17:59,-1,INTERSECTION RELATED,29.99370185,No Data,No Data,No Data,1 - DAYLIGHT,-95.63449817,No Data,HIT FENCE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,LONGWOOD BND,14502,No Data,Yes,1 - CLEAR
17657975,NO,FALSE,NOT APPLICABLE,HOUSTON,PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,4/12/20,4,B - SUSPECTED MINOR INJURY,2011,2020,10,SUNDAY,20:00 - 20:59,-1,NON INTERSECTION,29.61923031,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.40796644,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,KINGSTON POINT LN,12932,No Data,Yes,1 - CLEAR
